Id,Title,Body,Tags,Type
,TypeError: an integer is required (got type tuple)?,"<p>This code was working few days ago. But now getting typeerror </p>
 
 <p>CODE: </p>
 
 <pre><code>import cv2
 import numpy as np
 import pytesseract
 from langdetect import detect_langs
 from pytesseract import *
 from flask import Flask,request
 import requests 
 
 try:
  from PIL import Image
 except ImportError:
  import Image
 
 #pytesseract.pytesseract.tesseract_cmd = 'C:/Program Files/Tesseract-OCR/tesseract.exe'
 
 
 img = Image.open('G:/Agrima/example_code_API/OCR/FDA.png')
 
 #h, w, c = img.shape
 
 d = pytesseract.image_to_data(img,output_type=Output.DICT)
 
 
 detected_ocr = image_to_string(img)
 points = []
 n_boxes = len(d['text'])
 for i in range(n_boxes):
  if int(d['conf'][i]) &gt; 60:
  (x, y, w, h) = (d['left'][i], d['top'][i], d['width'][i],d['height'][i])
  img = cv2.rectangle(img, (x, y), (x + w, y + h), (0, 255, 0), 2)
  mark = {'x':x,'y':y,'width':w,'height':h}
  points.append({'mark':mark})
 
 # print(points)
 cv2.imshow('img', img)
 cv2.waitKey(0)
 </code></pre>
 
 <p>Error in <code>img = cv2.rectangle(img, (x, y), (x + w, y + h), (0, 255, 0), 2)</code></p>
 
 <p>Also tried changing to <code>img = cv2.rectangle(img, int((x, y)), int((x + w, y + h)), (0, 255, 0), 2)</code></p>
 
 <p>Error log : </p>
 
 <blockquote>
  <p>img = cv2.rectangle(img, (x, y), (x + w, y + h), (0, 255, 0), 2)
  TypeError: an integer is required (got type tuple)</p>
 </blockquote>",<python><python-3.x><opencv><cv2><bounding-box>,1
,How to remove side space,"<p>I'm working on this website <a href=""http://shapeofyou.lotusong.info/"" rel=""nofollow noreferrer"">http://shapeofyou.lotusong.info/</a> and I am trying to make the boxes on the main page fill up the entire screen. How do I do that? I tried looking for any padding or margin but there wasn't any. Any help will be appreciated. </p>
 
 <p>Thanks!</p>",<css><wordpress><wordpress-theming>,1
,"I wanna add an input field to get **day and month** from user , i don't want the year , how can i do that in HTML?",<p>Can someone help me to get <strong>day and month</strong> from user as Increment Date of an Employee?</p>,<javascript><html><datepicker>,1
,Key-Value from long list of similar items,"I have a python dictionary looking like this
 
 
 
 [{'actual': 4.99, 'estimate': 4.55, 'period': '2019-12-31', 'symbol': 'AAPL'}, {'actual': 3.03, 'estimate': 2.84, 'period': '2019-09-30', 'symbol': 'AAPL'}, {'actual': 2.18, 'estimate': 2.1, 'period': '2019-06-30', 'symbol': 'AAPL'}]
 
 
 
 and I need to extract the actual/estimate values for each period. Then I need to divide these vales each other. Thanks",<python><list><dictionary><key>,1
,Mutiple API controllers into single,"<p>I have multiple API controllers is there clean way to merge all?
 Lot of code in different controller is redundant so need to clean it</p>",<c#><api><asp.net-core-webapi>,1
,How do I make a <div> stay on the bottom of the screen unless there is overflow?,"<p>I want my website to have a that is used as a footer, but I want it to stay at the bottom of the page, but when I add content to the website, I want the to go down with the overflow. Is there a way to do that? </p>",<html><css>,1
,Is there and R function for recording variables?,"Iâ€™m making the leap from SPSS to R but having a few teething issues.
 
 
 
 For example, Iâ€™m trying to record a variable but Iâ€™m getting error messages. I can select cases easily enough. Is it a similar process?
 
 
 
 Hereâ€™s the SPSS code Iâ€™m trying to translate:
 
 
 
 RECODE income (1, 2 = 1) (3, 4 = 2) INTO income2.
 
 EXECUTE.
 
  
 
 CROSSTABS income2 by income.
 
  
 
 * Recode to String.
 
 STRING sex_values (A8).
 
 RECODE sex (1 = 'Male') (2 = 'Female') INTO sex_values.
 
 EXECUTE.
 
  
 
 CROSSTABS sex_values by sex.
 
 
 
 Grateful for any pointers as I think Iâ€™ve confused myself. 
 
 
 
 Cheers.",<r><spss>,1
,Regex matching for optional characters including question mark,"<p>My string looks like this: ""<a href=""https://google.com/bar/foobar?count=1"" rel=""nofollow noreferrer"">https://google.com/bar/foobar?count=1</a>"" or it could be ""<a href=""https://google.com/bar/foobar"" rel=""nofollow noreferrer"">https://google.com/bar/foobar</a>""</p>
 
 <p>I want to extract the value <code>foobar</code> - it appears after <code>/bar</code> and has an optional <code>?</code></p>
 
 <p>My regex looks like this:
 <code>m = re.match(r'(.*)/bar/(.*)((\?)(.*))?', data)</code></p>
 
 <p>When I use this regex over example 2: <code>""https://google.com/bar/foobar""</code> I get two groups
 <code>('https://google.com', 'foobar', None, None, None)</code></p>
 
 <p>When I use this regex on the first example: <code>""https://google.com/bar/foobar?count=1""</code> I get</p>
 
 <p><code>('https://google.com', 'foobar?count=3', None, None, None)</code></p>
 
 <p>But I would like the second group to just be <code>foobar</code> without the <code>?count=3</code>
 How would I achieve that?</p>
 
 <p>My understanding so far is</p>
 
 <p><code>(.*)/bar/(.*)((\?)(.*))?</code> is as follows:
 <code>(.*)</code> matches the first part of the string. <code>\?</code> matches the <code>?</code> and <code>((\?)(.*))</code> matches <code>?count=3</code> and this is enclosed in <code>?</code> because it is supposed to be optional.</p>",<regex><python-3.x>,1
,Converting each individual letter of a string to ASCII equivalent - Python,"<p>How would one write a code to display the conversion of individual letters in a string to it's ASCII equivalent? One example of the output in shell would look like this:</p>
 
 <pre><code>Enter a 3-letter word: Hey
 H = 72
 e = 101
 y = 121
 </code></pre>",<python><ascii>,1
,Need help in deploying my python flask API in Jetty or tomcat,"<p>I am fresher looking to deploy my python flask API in Jetty or tomcat.</p>
 
 <p>No idea how to do that first time to the deployment. I tested it postman wsgi server getting the output.</p>
 
 <p>No idea about how to move ahead.</p>",<python><tomcat><flask><deep-learning><jetty>,1
,"Failed to load org.apache.spark.examples. I am getting this error, Please help me to run a spark job(scala)","Command:
 
 bin/run-example /home/datadotz/streaming/wc_str.scala localhost 9999
 
 
 
 Error:
 
 Failed to load org.apache.spark.examples./home/datadotz/streami
 
 java.lang.ClassNotFoundException: org.apache.spark.examples.",<apache-spark>,1
,.net core 3 Problem while registering ApplicationDbContext for dependency injection,"<p>when i register other services it work like <code>services.AddSingleton&lt;GeneratingData, GeneratingData&gt;()</code> but when i add <code>services.AddSingleton&lt;ApplicationDbContext, ApplicationDbContext&gt;();</code> it does work
 <a href=""https://i.stack.imgur.com/dFCwe.png"" rel=""nofollow noreferrer"">this error shows up</a></p>
 
 <p><a href=""https://i.stack.imgur.com/pgHaL.png"" rel=""nofollow noreferrer"">enter image description here</a>
 this is the code i write in startup file
 <a href=""https://i.stack.imgur.com/YfvrZ.png"" rel=""nofollow noreferrer"">adding ApplicationDbContext for dependency injection</a></p>",<asp.net-core><asp.net-core-mvc>,1
,Different output on recursive call using static variable,"<pre><code>int fun1(int x){
  static int n;
  n = 0;
  if(x &gt; 0){
  n++;
  return fun1(x-1)+n;
  }
  return 0;
 }
 int fun(int x){
  static int n = 0;
  if(x &gt; 0){
  n++;
  return fun(x-1)+n;
  }
  return 0;
 }
 </code></pre>
 
 <p>Can anyone tell me the difference between fun and fun1 ?
 Getting different output!!</p>",<c++><c><recursion><static>,1
,C# Writing a file to the APP_DATA folder and getting bitdefender (antivirus) to scan/delete it,"This is the code I use to write my file to the app_data folder:
 
 
 
  var filename = Server.MapPath(""~/App_Data"") + ""/"" thefilename;
 
  var ms = new MemoryStream();
 
  
 
  file.InputStream.CopyTo(ms);
 
  file.InputStream.Position = 0;
 
  byte[] contents = ms.ToArray();
 
 
 
  var fileStream = new System.IO.FileStream(filename, System.IO.FileMode.Create,
 
  System.IO.FileAccess.ReadWrite);
 
  fileStream.Write(contents, 0, contents.Length);
 
  
 
  fileStream.Close();
 
 
 
 This writes the file fine however bitdefender does not delete this file if there is a virus on it unless I go on the IIS and manually try to open/move the file, if I do that then it is instantly deleted.
 
 
 
 If I copy and paste the test virus file into the app_data folder directly then bitdefender removes it instantly.
 
 
 
 I have tried to use various ways to read/move the file with System.IO.File.Move/Open/ReadAllLines
 
 Yet nothing triggers bit defender to remove the file.
 
 
 
 The only thing I got to work was creating a new process to open the file, however I don't want to be doing that on the server and I am looking for a different solution. This is the code that does this:
 
 
 
  Process cmd = new Process();
 
  cmd.StartInfo.FileName = filename;
 
  cmd.Start();
 
 
 
 A solution with System.IO.File.Open would be best for me in this situation but I cannot figure out why it isn't working.",<c#><.net><filestream><antivirus><appdata>,1
,Extract text element separated by hash & comma and store it in separate variable using python,"I have text file having this content
 
 ```
 
 group11#,['631', '1051']#,ADD/H/U_LS_FR_U#,group12#,['1', '1501']#,ADD/H/U_LS_FR_U#,group13#,['31', '28']#,ADD/H/UC_DT_SS#,group14#,['18', '27', '1017', '1073']#,AN/H/UC_HR_BAN#,group15#,['13']#,AD/H/U_LI_NW#,group16#,['1031']#,AN/HE/U_LE_NW_IES#
 
 ```
 
 Requirment is to pull each element separated by **#,** and to store it in separate variable. And text file above is not having fixed length. So if there are 200 #, separated values then, those should be stored in 200 varaiables.
 
 So the expected output would be
 
 ```
 
 a = group11, b = 631, 1051, c = ADD/H/U_LS_FR_U, d = group12, e = 1, 1501, f = ADD/H/U_LS_FR_U and so on
 
 ```
 
 Not sure how to achive this?
 
 I've started with 
 
 ```
 
 with open(""filename.txt"", ""r"") as f:
 
  data = f.readlines()
 
 ```",<python>,1
,Need to copy all fields value of specific item on table to another item in sql server,"[sql database snapshot][1]
 
 
 
 
 
  [1]: https://i.stack.imgur.com/TRDpj.png
 
 
 
 I need to copy this selected article data to another article. Need a query in sql to solve this issue.",<sql><sql-server>,1
,Converting dateTime to different format,"<p>There is a <code>dateTime</code> in the format of ""dd/mm/yyyy hh:mm:ss tt"". A <code>string</code> is required to be created from this, in the format of ""yyyyMMddHHmmssfff"". </p>
 
 <pre><code>string timestamp = (dateTimeUTC.Year).ToString() + (dateTimeUTC.Month).ToString() + (dateTimeUTC.Day).ToString() + (dateTimeUTC.Hour).ToString() + (dateTimeUTC.Minute).ToString() +
  (dateTimeUTC.Second).ToString() + (dateTimeUTC.Millisecond).ToString();
 </code></pre>
 
 <p>The problem with this code is that if any of the digits for month or day are 0-9, there is no 0 in front of the digit. For example, suppose we have the <code>dateTime</code> 1/26/2020 11:59:53 PM. This must be converted to 20200126235651100. Instead it will be 20201262359530.</p>",<c#><.net><datetime>,1
,Why does my querySelectorAll is not working even though I converted it to an array?,"# querySelectorAll is not working
 
 
 
 Hey guys I have been trying to inject some data from my JavaScript file to my index html with dom manipulation (querySelectorAll) but it is not working. Note that I have also tried converting nodelist into array for it to be displayed on html but to no avail, it still does not work. I've spent some time googling for a similar problem like this but I could not find any. 
 
 
 
 **HTML code:**
 
 ``` <section class=""section"">
 
  <div class=""container"">
 
  <div style='margin: 40px 10px 40px'>
 
  <h1>Lifestyle.</h1>
 
  <p>The latest and best lifestyle articles selected<br/>
 
  by our editorial office.
 
  </p>
 
  </div>
 
  </div>
 
  <div class=""container"">
 
  <div class='card-row'></div>
 
  <div class='card-row'></div>
 
  <div class='card-row'></div>
 
  <div class='card-row'></div>
 
  <div class='card-row'></div>
 
  <div class='card-row'></div>
 
  </div>
 
  </section>
 
 ```
 
 
 
 **CSS code:** (this is for the cards layout)
 
 ``` 
 
 .card-row {
 
  width: 300px;
 
  height: 270px;
 
  border-radius: 15px;
 
  background-color: tomato;
 
  color: #fff;
 
 }
 
  ```
 
 
 
 **JS Code:** 
 
 ``` 
 
  const card = document.querySelectorAll('.card-row')
 
  const newCard = Array.from(card)
 
 
 
 
 
 const data = [
 
  {
 
  topic: 'Food',
 
  title: 'Wake Up and Smell the Coffee',
 
  price: '$0.90',
 
  color: green
 
  },
 
  {
 
  topic: 'Architecture',
 
  title: 'The Brand New NASA Office',
 
  price: '$0.19',
 
  color: black
 
  },
 
  {
 
  topic: 'Travel',
 
  title: 'Experience the Saharan Sands',
 
  price: '$2.29',
 
  color: brown
 
  },
 
  {
 
  topic: 'Interior',
 
  title: '9 Air-Cleaning Plants Your Home Needs',
 
  price: '$0.09',
 
  color: greenblue
 
  },
 
  {
 
  topic: 'Food',
 
  title: 'One Month Sugar Detox',
 
  price: '$0.99',
 
  color: pink
 
  },
 
  {
 
  topic: 'Photography',
 
  title: 'Shooting Minimal Instagram Photos',
 
  price: '$0.29',
 
  color: blue
 
  }
 
 ]
 
  data.forEach(info => {
 
  card.innerHTML += `
 
  <span>${info.topic}</span>
 
  <h3>${info.title}</h3>
 
  <p>${info.price}</p>
 
  `
 
 })
 
  ```
 
 Basically, I want my data variable to loop and inject the objects inside my cards. I have tried using only querySelector and of course it works for the first card but it is not something I want to achieve. I could also give each card an id and manually put each data's object but it is not efficient and I'm trying to avoid long code.
 
 
 
 ### I hope my explanation is clear enough. Thank you in advance!",<javascript><arrays><object><dom><foreach>,1
,How to join tables with text column,"I got 2 tables to merge
 
 
 
 t1
 
 Continent Country City
 
 -----------------------
 
 Europe Germany Munich
 
 
 
 NA Canada Ontario
 
 
 
 Asia Singapore (blank)
 
 
 
 Asia Japan Tokyo
 
 
 
 
 
 AND
 
 
 
 
 
 t2
 
 Country Status
 
 -----------------
 
 Germany Complete
 
 
 
 Canada Incomplete
 
 
 
 Singapore Complete
 
 
 
 Japan Complete
 
 
 
 I want to get the continent with 2nd highest ""complete"", what should I do? I am new to SQL and is trying hard to learn the basics but I cannot get this done.
 
 
 
 Thanks all",<sql>,1
